ds,y
1713606351.5533342,2962
1713606351.569331,2962
1713606351.5701525,66
1713606351.5862179,2962
1713606351.5877738,66
1713606351.6031106,2962
1713606351.6056266,66
1713606351.6200013,2962
1713606351.6211143,66
1713606351.6377146,66
1713606351.6377223,1514
1713606351.6377249,2962
1713606351.6545427,66
1713606351.654551,2962
1713606351.6714613,66
1713606351.6798415,66
1713606351.67985,2962
1713606351.696748,66
1713606351.6967564,2962
1713606351.7137632,66
1713606351.7137728,2962
1713606351.730623,66
1713606351.730632,2962
1713606351.7474563,66
1713606351.747465,2962
1713606351.7643607,66
1713606351.764369,1514
1713606351.7643716,2962
1713606351.7813518,66
1713606351.781362,2962
1713606351.7928653,66
1713606351.7971652,66
1713606351.7971919,66
1713606351.8065696,66
1713606351.806577,2962
1713606351.8235443,66
1713606351.823554,2266
1713606351.8403144,66
1713606351.8572114,66
1713606351.8709292,52
1713606351.8814504,66
1713606351.8814616,66
1713606352.146312,74
1713606352.1463287,74
1713606352.1587465,66
1713606352.158949,2962
1713606352.1589534,66
1713606352.1659567,2962
1713606352.1659918,66
1713606352.180043,2962
1713606352.1800525,66
1713606352.1923382,74
1713606352.1923563,74
1713606352.1941314,2962
1713606352.1941376,66
1713606352.2020676,66
1713606352.2042816,2962
1713606352.2042882,66
1713606352.2146237,2962
1713606352.2146375,66
1713606352.2269354,2962
1713606352.2269464,66
1713606352.2392464,2962
1713606352.2392552,66
1713606352.2515583,2962
1713606352.2515674,66
1713606352.263871,2962
1713606352.263881,66
1713606352.276189,2962
1713606352.276201,66
1713606352.2884974,2962
1713606352.2885075,66
1713606352.3008058,2962
1713606352.300814,66
1713606352.3131344,2962
1713606352.313145,66
1713606352.3254251,2962
1713606352.3254325,66
